function,year,amount,sheet
053 Atomic energy defense activities,1979,2541.0,hist03z2
054 Defense-related activities,1979,196.0,hist03z2
150 International Affairs:,1979,0.0,hist03z2
151 International development and humanitarian assistance,1979,2910.0,hist03z2
152 International security assistance,1979,3655.0,hist03z2
153 Conduct of foreign affairs,1979,1310.0,hist03z2
154 Foreign information and exchange activities,1979,465.0,hist03z2
155 International financial programs,1979,-881.0,hist03z2
"250 General Science, Space, and Technology:",1979,0.0,hist03z2
251 General science and basic research,1979,1297.0,hist03z2
"252 Space flight, research, and supporting activities",1979,3937.0,hist03z2
270 Energy:,1979,0.0,hist03z2
271 Energy supply,1979,7165.0,hist03z2
272 Energy conservation,1979,252.0,hist03z2
274 Emergency energy preparedness,1979,1021.0,hist03z2
"276 Energy information, policy, and regulation",1979,742.0,hist03z2
300 Natural Resources and Environment:,1979,0.0,hist03z2
301 Water resources,1979,3853.0,hist03z2
302 Conservation and land management,1979,1070.0,hist03z2
303 Recreational resources,1979,1239.0,hist03z2
304 Pollution control and abatement,1979,4707.0,hist03z2
306 Other natural resources,1979,1266.0,hist03z2
350 Agriculture:,1979,0.0,hist03z2
351 Farm income stabilization,1979,9895.0,hist03z2
352 Agricultural research and services,1979,1281.0,hist03z2
370 Commerce and Housing Credit:,1979,0.0,hist03z2
371 Mortgage credit,1979,3991.0,hist03z2
372 Postal service,1979,896.0,hist03z2
373 Deposit insurance,1979,-1745.0,hist03z2
376 Other advancement of commerce,1979,1545.0,hist03z2
400 Transportation:,1979,0.0,hist03z2
401 Ground transportation,1979,12662.0,hist03z2
402 Air transportation,1979,3355.0,hist03z2
403 Water transportation,1979,1969.0,hist03z2
407 Other transportation,1979,93.0,hist03z2
450 Community and Regional Development:,1979,0.0,hist03z2
451 Community development,1979,4000.0,hist03z2
452 Area and regional development,1979,4868.0,hist03z2
453 Disaster relief and insurance,1979,1611.0,hist03z2
"500 Education, Training, Employment, and Social Services:",1979,0.0,hist03z2
"501 Elementary, secondary, and vocational education",1979,6123.0,hist03z2
502 Higher education,1979,5030.0,hist03z2
503 Research and general education aids,1979,1157.0,hist03z2
504 Training and employment,1979,10833.0,hist03z2
505 Other labor services,1979,488.0,hist03z2
506 Social services,1979,6588.0,hist03z2
550 Health:,1979,0.0,hist03z2
551 Health care services,1979,15988.0,hist03z2
552 Health research and training,1979,3607.0,hist03z2
554 Consumer and occupational health and safety,1979,899.0,hist03z2
570 Medicare:,1979,0.0,hist03z2
571 Medicare,1979,26495.0,hist03z2
600 Income Security:,1979,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1979,4373.0,hist03z2
602 Federal employee retirement and disability,1979,22658.0,hist03z2
603 Unemployment compensation,1979,10813.0,hist03z2
604 Housing assistance,1979,4372.0,hist03z2
605 Food and nutrition assistance,1979,10787.0,hist03z2
609 Other income security,1979,13361.0,hist03z2
650 Social Security:,1979,0.0,hist03z2
651 Social security,1979,104073.0,hist03z2
700 Veterans Benefits and Services:,1979,0.0,hist03z2
701 Income security for veterans,1979,10810.0,hist03z2
"702 Veterans education, training, and rehabilitation",1979,2725.0,hist03z2
703 Hospital and medical care for veterans,1979,5611.0,hist03z2
704 Veterans housing,1979,176.0,hist03z2
705 Other veterans benefits and services,1979,609.0,hist03z2
750 Administration of Justice:,1979,0.0,hist03z2
751 Federal law enforcement activities,1979,2109.0,hist03z2
752 Federal litigative and judicial activities,1979,1130.0,hist03z2
753 Federal correctional activities,1979,337.0,hist03z2
754 Criminal justice assistance,1979,710.0,hist03z2
800 General Government:,1979,0.0,hist03z2
801 Legislative functions,1979,921.0,hist03z2
802 Executive direction and management,1979,81.0,hist03z2
803 Central fiscal operations,1979,2163.0,hist03z2
804 General property and records management,1979,255.0,hist03z2
805 Central personnel management,1979,127.0,hist03z2
806 General purpose fiscal assistance,1979,8369.0,hist03z2
808 Other general government,1979,523.0,hist03z2
809 Deductions for offsetting receipts,1979,-198.0,hist03z2
900 Net Interest:,1979,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1979,59855.0,hist03z2
902 Interest received by on-budget trust funds,1979,-7727.0,hist03z2
903 Interest received by off-budget trust funds,1979,-2224.0,hist03z2
908 Other interest,1979,-7271.0,hist03z2
909 Other investment income,1979,0.0,hist03z2
950 Undistributed Offsetting Receipts:,1979,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",1979,-13095.0,hist03z2
"952 Employer share, employee retirement (off-budget)",1979,-1114.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,1979,-3267.0,hist03z2
954 Sale of major assets,1979,0.0,hist03z2
959 Other undistributed offsetting receipts,1979,0.0,hist03z2
050 National Defense:,1980,0.0,hist03z2
051 Department of Defense-Military:,1980,0.0,hist03z2
Military Personnel,1980,40897.0,hist03z2
Operation and Maintenance,1980,44788.0,hist03z2
Procurement,1980,29021.0,hist03z2
"Research, Development, Test, and Evaluation",1980,13127.0,hist03z2
Military Construction,1980,2450.0,hist03z2
Family Housing,1980,1680.0,hist03z2
Other,1980,-1050.0,hist03z2
"051 Subtotal, Department of Defense-Military",1980,130912.0,hist03z2
053 Atomic energy defense activities,1980,2878.0,hist03z2
054 Defense-related activities,1980,206.0,hist03z2
150 International Affairs:,1980,0.0,hist03z2
151 International development and humanitarian assistance,1980,3626.0,hist03z2
152 International security assistance,1980,4763.0,hist03z2
153 Conduct of foreign affairs,1980,1366.0,hist03z2
154 Foreign information and exchange activities,1980,534.0,hist03z2
155 International financial programs,1980,2425.0,hist03z2
"250 General Science, Space, and Technology:",1980,0.0,hist03z2
251 General science and basic research,1980,1381.0,hist03z2
"252 Space flight, research, and supporting activities",1980,4451.0,hist03z2
270 Energy:,1980,0.0,hist03z2
271 Energy supply,1980,8367.0,hist03z2
272 Energy conservation,1980,569.0,hist03z2
274 Emergency energy preparedness,1980,342.0,hist03z2
"276 Energy information, policy, and regulation",1980,877.0,hist03z2
300 Natural Resources and Environment:,1980,0.0,hist03z2
301 Water resources,1980,4223.0,hist03z2
302 Conservation and land management,1980,1348.0,hist03z2
303 Recreational resources,1980,1372.0,hist03z2
304 Pollution control and abatement,1980,5510.0,hist03z2
306 Other natural resources,1980,1405.0,hist03z2
350 Agriculture:,1980,0.0,hist03z2
351 Farm income stabilization,1980,7441.0,hist03z2
352 Agricultural research and services,1980,1333.0,hist03z2
370 Commerce and Housing Credit:,1980,0.0,hist03z2
371 Mortgage credit,1980,5887.0,hist03z2
372 Postal service,1980,1246.0,hist03z2
373 Deposit insurance,1980,-285.0,hist03z2
376 Other advancement of commerce,1980,2542.0,hist03z2
400 Transportation:,1980,0.0,hist03z2
401 Ground transportation,1980,15274.0,hist03z2
402 Air transportation,1980,3723.0,hist03z2
403 Water transportation,1980,2229.0,hist03z2
407 Other transportation,1980,104.0,hist03z2
450 Community and Regional Development:,1980,0.0,hist03z2
451 Community development,1980,4907.0,hist03z2
452 Area and regional development,1980,4303.0,hist03z2
453 Disaster relief and insurance,1980,2043.0,hist03z2
"500 Education, Training, Employment, and Social Services:",1980,0.0,hist03z2
"501 Elementary, secondary, and vocational education",1980,6893.0,hist03z2
502 Higher education,1980,6723.0,hist03z2
503 Research and general education aids,1980,1212.0,hist03z2
504 Training and employment,1980,10345.0,hist03z2
505 Other labor services,1980,551.0,hist03z2
506 Social services,1980,6111.0,hist03z2
550 Health:,1980,0.0,hist03z2
551 Health care services,1980,18003.0,hist03z2
552 Health research and training,1980,4161.0,hist03z2
554 Consumer and occupational health and safety,1980,1006.0,hist03z2
570 Medicare:,1980,0.0,hist03z2
571 Medicare,1980,32090.0,hist03z2
600 Income Security:,1980,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1980,5083.0,hist03z2
602 Federal employee retirement and disability,1980,26594.0,hist03z2
603 Unemployment compensation,1980,18051.0,hist03z2
604 Housing assistance,1980,5640.0,hist03z2
605 Food and nutrition assistance,1980,14016.0,hist03z2
609 Other income security,1980,17163.0,hist03z2
650 Social Security:,1980,0.0,hist03z2
651 Social security,1980,118547.0,hist03z2
700 Veterans Benefits and Services:,1980,0.0,hist03z2
701 Income security for veterans,1980,11717.0,hist03z2
"702 Veterans education, training, and rehabilitation",1980,2310.0,hist03z2
703 Hospital and medical care for veterans,1980,6513.0,hist03z2
704 Veterans housing,1980,-4.0,hist03z2
705 Other veterans benefits and services,1980,649.0,hist03z2
750 Administration of Justice:,1980,0.0,hist03z2
751 Federal law enforcement activities,1980,2357.0,hist03z2
752 Federal litigative and judicial activities,1980,1347.0,hist03z2
753 Federal correctional activities,1980,342.0,hist03z2
754 Criminal justice assistance,1980,656.0,hist03z2
800 General Government:,1980,0.0,hist03z2
801 Legislative functions,1980,1038.0,hist03z2
802 Executive direction and management,1980,97.0,hist03z2
803 Central fiscal operations,1980,2603.0,hist03z2
804 General property and records management,1980,283.0,hist03z2
805 Central personnel management,1980,154.0,hist03z2
806 General purpose fiscal assistance,1980,8582.0,hist03z2
808 Other general government,1980,569.0,hist03z2
809 Deductions for offsetting receipts,1980,-351.0,hist03z2
900 Net Interest:,1980,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1980,74803.0,hist03z2
902 Interest received by on-budget trust funds,1980,-9707.0,hist03z2
903 Interest received by off-budget trust funds,1980,-2339.0,hist03z2
908 Other interest,1980,-10224.0,hist03z2
909 Other investment income,1980,0.0,hist03z2
950 Undistributed Offsetting Receipts:,1980,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",1980,-14638.0,hist03z2
"952 Employer share, employee retirement (off-budget)",1980,-1204.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,1980,-4101.0,hist03z2
954 Sale of major assets,1980,0.0,hist03z2
959 Other undistributed offsetting receipts,1980,0.0,hist03z2
050 National Defense:,1981,0.0,hist03z2
051 Department of Defense-Military:,1981,0.0,hist03z2
Military Personnel,1981,47941.0,hist03z2
Operation and Maintenance,1981,51878.0,hist03z2
Procurement,1981,35191.0,hist03z2
"Research, Development, Test, and Evaluation",1981,15278.0,hist03z2
Military Construction,1981,2458.0,hist03z2
Family Housing,1981,1721.0,hist03z2
Other,1981,-605.0,hist03z2
"051 Subtotal, Department of Defense-Military",1981,153861.0,hist03z2
053 Atomic energy defense activities,1981,3398.0,hist03z2
054 Defense-related activities,1981,253.0,hist03z2
150 International Affairs:,1981,0.0,hist03z2
151 International development and humanitarian assistance,1981,4131.0,hist03z2
152 International security assistance,1981,5095.0,hist03z2
153 Conduct of foreign affairs,1981,1343.0,hist03z2
154 Foreign information and exchange activities,1981,528.0,hist03z2
155 International financial programs,1981,2007.0,hist03z2
"250 General Science, Space, and Technology:",1981,0.0,hist03z2
251 General science and basic research,1981,1476.0,hist03z2
"252 Space flight, research, and supporting activities",1981,4992.0,hist03z2
270 Energy:,1981,0.0,hist03z2
271 Energy supply,1981,10202.0,hist03z2
272 Energy conservation,1981,730.0,hist03z2
274 Emergency energy preparedness,1981,3280.0,hist03z2
"276 Energy information, policy, and regulation",1981,954.0,hist03z2
300 Natural Resources and Environment:,1981,0.0,hist03z2
301 Water resources,1981,4132.0,hist03z2
302 Conservation and land management,1981,1490.0,hist03z2
303 Recreational resources,1981,1297.0,hist03z2
304 Pollution control and abatement,1981,5170.0,hist03z2
306 Other natural resources,1981,1478.0,hist03z2
350 Agriculture:,1981,0.0,hist03z2
351 Farm income stabilization,1981,9783.0,hist03z2
352 Agricultural research and services,1981,1458.0,hist03z2
370 Commerce and Housing Credit:,1981,0.0,hist03z2
371 Mortgage credit,1981,6063.0,hist03z2
372 Postal service,1981,1432.0,hist03z2
373 Deposit insurance,1981,-1371.0,hist03z2
376 Other advancement of commerce,1981,2083.0,hist03z2
400 Transportation:,1981,0.0,hist03z2
401 Ground transportation,1981,17074.0,hist03z2
402 Air transportation,1981,3814.0,hist03z2
403 Water transportation,1981,2381.0,hist03z2
407 Other transportation,1981,110.0,hist03z2
450 Community and Regional Development:,1981,0.0,hist03z2
451 Community development,1981,5070.0,hist03z2
452 Area and regional development,1981,3818.0,hist03z2
453 Disaster relief and insurance,1981,1680.0,hist03z2
"500 Education, Training, Employment, and Social Services:",1981,0.0,hist03z2
"501 Elementary, secondary, and vocational education",1981,7099.0,hist03z2
502 Higher education,1981,8767.0,hist03z2
503 Research and general education aids,1981,1171.0,hist03z2
504 Training and employment,1981,9241.0,hist03z2
505 Other labor services,1981,587.0,hist03z2
506 Social services,1981,6281.0,hist03z2
550 Health:,1981,0.0,hist03z2
551 Health care services,1981,21205.0,hist03z2
552 Health research and training,1981,4615.0,hist03z2
554 Consumer and occupational health and safety,1981,1047.0,hist03z2
570 Medicare:,1981,0.0,hist03z2
571 Medicare,1981,39149.0,hist03z2
600 Income Security:,1981,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1981,5439.0,hist03z2
602 Federal employee retirement and disability,1981,31277.0,hist03z2
603 Unemployment compensation,1981,19656.0,hist03z2
604 Housing assistance,1981,7757.0,hist03z2
605 Food and nutrition assistance,1981,16205.0,hist03z2
609 Other income security,1981,19951.0,hist03z2
650 Social Security:,1981,0.0,hist03z2
651 Social security,1981,139584.0,hist03z2
700 Veterans Benefits and Services:,1981,0.0,hist03z2
701 Income security for veterans,1981,12939.0,hist03z2
"702 Veterans education, training, and rehabilitation",1981,2226.0,hist03z2
703 Hospital and medical care for veterans,1981,6964.0,hist03z2
704 Veterans housing,1981,217.0,hist03z2
705 Other veterans benefits and services,1981,645.0,hist03z2
750 Administration of Justice:,1981,0.0,hist03z2
751 Federal law enforcement activities,1981,2582.0,hist03z2
